0.0024172 0.971128 -0.242042 -0.968874 0.244132 -0.00225382 -0.00209022 0.463278 0.433094 0.469139 0.431625 -0.932417 -0.864719
0.00248204 0.971158 -0.242013 -0.968843 0.24416 -0.00231428 -0.00214629 0.463199 0.433114 0.469218 0.431605 -0.932417 -0.864719
0.00254688 0.971188 -0.241985 -0.968813 0.244188 -0.00237473 -0.00220235 0.463121 0.433133 0.469297 0.431585 -0.932418 -0.864718
0.00261171 0.971218 -0.241957 -0.968783 0.244216 -0.00243519 -0.00225842 0.463043 0.433152 0.469376 0.431565 -0.932418 -0.864717
0.00267655 0.971248 -0.241929 -0.968752 0.244244 -0.00249565 -0.00231448 0.462964 0.433172 0.469455 0.431545 -0.932419 -0.864717
0.00274139 0.971278 -0.241901 -0.968722 0.244272 -0.0025561 -0.00237055 0.462886 0.433191 0.469534 0.431525 -0.93242 -0.864716
0.00280623 0.971308 -0.241873 -0.968691 0.2443 -0.00261656 -0.00242662 0.462808 0.43321 0.469613 0.431505 -0.93242 -0.864715
0.00287106 0.971338 -0.241845 -0.968661 0.244328 -0.00267701 -0.00248268 0.462729 0.43323 0.469692 0.431485 -0.932421 -0.864715
0.0029359 0.971368 -0.241817 -0.96863 0.244356 -0.00273747 -0.00253875 0.462651 0.433249 0.469771 0.431465 -0.932421 -0.864714
0.00300074 0.971398 -0.241789 -0.9686 0.244384 -0.00279793 -0.00259481 0.462573 0.433268 0.469849 0.431445 -0.932422 -0.864713
0.00306558 0.971428 -0.241761 -0.968569 0.244412 -0.00285838 -0.00265088 0.462494 0.433288 0.469928 0.431425 -0.932423 -0.864712
0.00313041 0.971458 -0.241733 -0.968539 0.24444 -0.00291884 -0.00270695 0.462416 0.433307 0.470007 0.431404 -0.932423 -0.864711
0.00319525 0.971488 -0.241704 -0.968509 0.244467 -0.00297929 -0.00276301 0.462338 0.433326 0.470086 0.431384 -0.932424 -0.86471
0.00326009 0.971518 -0.241676 -0.968478 0.244495 -0.00303975 -0.00281908 0.462259 0.433345 0.470165 0.431364 -0.932425 -0.86471
0.00332493 0.971548 -0.241648 -0.968448 0.244523 -0.00310021 -0.00287514 0.462181 0.433365 0.470244 0.431344 -0.932425 -0.864709
0.00338976 0.971578 -0.24162 -0.968417 0.244551 -0.00316066 -0.00293121 0.462103 0.433384 0.470323 0.431324 -0.932426 -0.864708
0.0034546 0.971608 -0.241592 -0.968387 0.244579 -0.00322112 -0.00298727 0.462025 0.433403 0.470402 0.431304 -0.932427 -0.864707
